0.02480626106262207;0.08343284130096436;52.7;0.14033362865447999;52.0
0.06393265724182129;0.15621745586395264;52.0;0.15089900493621827;52.0
0.2159113883972168;0.14787542819976807;52.0;0.1494734287261963;52.0
0.5447816848754883;0.15651354789733887;52.0;0.16124362945556642;52.0
0.04291248321533203;0.04233977794647217;66.4;0.1495378017425537;52.0
0.23179411888122559;0.1381998300552368;52.0;0.1522829532623291;52.0
0.5446076393127441;0.17379496097564698;52.0;0.17295520305633544;52.0
1.6918902397155762;0.16635522842407227;52.0;0.16757867336273194;52.0
0.1045997142791748;0.012165570259094238;83.6;0.16821391582489015;52.0
0.5653283596038818;0.04041905403137207;52.0;0.14988136291503906;52.0
1.5732886791229248;0.05584199428558349;52.0;0.1500927448272705;52.0
3.8267455101013184;0.09756860733032227;52.0;0.15733187198638915;52.0
0.24733710289001465;0.0012789726257324218;72.0;0.17482001781463624;52.0
1.4318840503692627;0.003214597702026367;63.2;0.1631479024887085;52.0
3.7920310497283936;0.004934954643249512;52.4;0.1316154718399048;52.0
9.978463649749756;0.013111376762390136;52.0;0.15824854373931885;52.0
